cp,K,T,mid,price_pde,delta_pde,price_err,rq,F_T
P,6655.0,0.0054794520547945,15.0,15.100839386437332,-0.3833396236694362,0.10083938643733248,-0.3006642203144561,6677.45
C,6660.0,0.0054794520547945,30.7,34.549197238125224,0.609724993867703,3.8491972381252246,-0.3006642203144561,6677.45
P,6660.0,0.0054794520547945,16.45,17.070425102062856,-0.3902750061322902,0.6204251020628568,-0.3006642203144561,6677.45
C,6665.0,0.0054794520547945,28.049999999999997,31.525825658990446,0.604084240779139,3.4758256589904484,-0.3006642203144561,6677.45
P,6665.0,0.0054794520547945,18.0,19.055297687991246,-0.3959157592208623,1.0552976879912457,-0.3006642203144561,6677.45
C,6670.0,0.0054794520547945,24.75,28.30313168426716,0.6030678407737158,3.5531316842671608,-0.3006642203144561,6677.45
P,6670.0,0.0054794520547945,19.75,20.84084787833001,-0.3969321592262793,1.0908478783300097,-0.3006642203144561,6677.45
C,6675.0,0.0054794520547945,21.75,25.109613947896715,0.6028415222536039,3.3596139478967153,-0.3006642203144561,6677.45
P,6675.0,0.0054794520547945,21.65,22.65557430702206,-0.3971584777463953,1.0055743070220622,-0.3006642203144561,6677.45
C,6680.0,0.0054794520547945,18.85,22.580437228198157,0.4516784869175124,3.7304372281981557,-0.3006642203144561,6677.45
P,6680.0,0.0054794520547945,23.85,25.13464175238706,-0.548321513082501,1.28464175238706,-0.3006642203144561,6677.45
C,6685.0,0.0054794520547945,13.35,20.167187473044077,0.44242449113431587,6.817187473044077,-0.3006642203144561,6677.45
P,6685.0,0.0054794520547945,22.05,27.72963616229665,-0.5575755088656691,5.679636162296649,-0.3006642203144561,6677.45
C,6690.0,0.0054794520547945,13.8,17.685372769940596,0.43596212300072745,3.885372769940595,-0.3006642203144561,6677.45
P,6690.0,0.0054794520547945,28.2,30.256065624255186,-0.5640378769992659,2.0560656242551865,-0.3006642203144561,6677.45
C,6695.0,0.0054794520547945,11.6,15.136308426928226,0.4321250229920199,3.536308426928226,-0.3006642203144561,6677.45
P,6695.0,0.0054794520547945,32.3,32.71524544630757,-0.5678749770079969,0.41524544630757276,-0.3006642203144561,6677.45
C,6700.0,0.0054794520547945,9.7,12.813254060135007,0.2889794054222618,3.1132540601350076,-0.3006642203144561,6677.45
P,6700.0,0.0054794520547945,35.400000000000006,35.400435244576116,-0.7110205945777559,0.00043524457610999434,-0.3006642203144561,6677.45
C,6705.0,0.0054794520547945,8.15,10.970308045697365,0.2770027970963171,2.820308045697365,-0.3006642203144561,6677.45
P,6705.0,0.0054794520547945,38.5,38.56573339520128,-0.7229972029036557,0.06573339520127774,-0.3006642203144561,6677.45
C,6710.0,0.0054794520547945,6.55,9.251604533726873,0.2648719464355759,2.701604533726873,-0.3006642203144561,6677.45
P,6710.0,0.0054794520547945,42.150000000000006,41.85527404829211,-0.7351280535643784,-0.29472595170789617,-0.3006642203144561,6677.45
C,6715.0,0.0054794520547945,5.25,7.527183431999804,0.25502997414471373,2.277183431999804,-0.3006642203144561,6677.45
P,6715.0,0.0054794520547945,46.400000000000006,45.13909711163027,-0.7449700258553013,-1.2609028883697349,-0.3006642203144561,6677.45
C,6720.0,0.0054794520547945,4.2,5.90116325254867,0.2453757041380985,1.7011632525486702,-0.3006642203144561,6677.45
P,6720.0,0.0054794520547945,49.85,48.521321097241994,-0.7546242958619112,-1.328678902758007,-0.3006642203144561,6677.45
C,6725.0,0.0054794520547945,3.3,4.605671994997972,0.13271701627643345,1.3056719949979723,-0.3006642203144561,6677.45
P,6725.0,0.0054794520547945,53.099999999999994,52.23407400475625,-0.8672829837235749,-0.8659259952437424,-0.3006642203144561,6677.45
C,6730.0,0.0054794520547945,2.6,3.588050677433313,0.11982575728879759,0.9880506774333129,-0.3006642203144561,6677.45
P,6730.0,0.0054794520547945,57.9,56.224696852253,-0.8801742427111969,-1.6753031477470017,-0.3006642203144561,6677.45
C,6735.0,0.0054794520547945,2.025,2.7023278201215986,0.10707333254977366,0.6773278201215986,-0.3006642203144561,6677.45
P,6735.0,0.0054794520547945,62.15,60.347218160006015,-0.8929266674502387,-1.8027818399939832,-0.3006642203144561,6677.45
C,6740.0,0.0054794520547945,1.5499999999999998,1.9103795444389398,0.09524546384191417,0.36037954443893994,-0.3006642203144561,6677.45
P,6740.0,0.0054794520547945,67.3,64.56351404938385,-0.9047545361580726,-2.7364859506161423,-0.3006642203144561,6677.45
C,6745.0,0.0054794520547945,1.2000000000000002,1.2570756677352046,0.08332551697545705,0.05707566773520445,-0.3006642203144561,6677.45
P,6745.0,0.0054794520547945,71.9,68.9184543377455,-0.9166744830245623,-2.9815456622545042,-0.3006642203144561,6677.45
C,6750.0,0.0054794520547945,0.9,0.8321245070939699,0.031863280541982696,-0.06787549290603012,-0.3006642203144561,6677.45
P,6750.0,0.0054794520547945,76.5,73.50174734216843,-0.9681367194580607,-2.9982526578315714,-0.3006642203144561,6677.45
C,6755.0,0.0054794520547945,0.675,0.5242014605980889,0.02430815756520336,-0.15079853940191112,-0.3006642203144561,6677.45
P,6755.0,0.0054794520547945,80.85,78.2020684607286,-0.9756918424347761,-2.647931539271397,-0.3006642203144561,6677.45
C,6760.0,0.0054794520547945,0.5,0.2998658369551077,0.017559268781071575,-0.2001341630448923,-0.3006642203144561,6677.45
P,6760.0,0.0054794520547945,84.7,82.98597700215355,-0.982440731218949,-1.714022997846456,-0.3006642203144561,6677.45
C,6615.0,0.0082191780821917,73.80000000000001,71.36180518496364,0.8000627202055101,-2.4381948150363684,-0.20044281354297194,6677.45
P,6615.0,0.0082191780821917,13.3,8.808835563333801,-0.19993727979454623,-4.4911644366662,-0.20044281354297194,6677.45
C,6620.0,0.0082191780821917,70.35,67.42103024896382,0.796866802864099,-2.9289697510361776,-0.20044281354297194,6677.45
P,6620.0,0.0082191780821917,13.3,9.876304792393741,-0.2031331971359296,-3.4236952076062597,-0.20044281354297194,6677.45
C,6625.0,0.0082191780821917,65.15,63.414276264039664,0.7956869571715494,-1.7357237359603417,-0.20044281354297194,6677.45
P,6625.0,0.0082191780821917,14.1,10.877794972539148,-0.20431304282841856,-3.222205027460852,-0.20044281354297194,6677.45
C,6630.0,0.0082191780821917,61.6,59.52842077506216,0.7059714906544894,-2.0715792249378424,-0.20044281354297194,6677.45
P,6630.0,0.0082191780821917,14.9,12.000183648618561,-0.29402850934557134,-2.899816351381439,-0.20044281354297194,6677.45
C,6635.0,0.0082191780821917,58.150000000000006,56.01865313072237,0.6996556935573776,-2.1313468692776354,-0.20044281354297194,6677.45
P,6635.0,0.0082191780821917,15.9,13.498660169345708,-0.3003443064426461,-2.401339830654292,-0.20044281354297194,6677.45
C,6640.0,0.0082191780821917,54.0,52.58086672924306,0.6933521718479727,-1.4191332707569373,-0.20044281354297194,6677.45
P,6640.0,0.0082191780821917,16.9,15.06911793292725,-0.30664782815205954,-1.8308820670727481,-0.20044281354297194,6677.45
C,6645.0,0.0082191780821917,50.25,48.98849698122645,0.6906728501067833,-1.2615030187735528,-0.20044281354297194,6677.45
P,6645.0,0.0082191780821917,17.95,16.484992349975762,-0.30932714989313714,-1.465007650024237,-0.20044281354297194,6677.45
C,6650.0,0.0082191780821917,45.95,45.390712546245986,0.6890259991586748,-0.5592874537540169,-0.20044281354297194,6677.45
P,6650.0,0.0082191780821917,19.25,17.895452080056714,-0.310974000841312,-1.3545479199432862,-0.20044281354297194,6677.45
C,6655.0,0.0082191780821917,42.25,42.12439053312247,0.5792751374773344,-0.1256094668775276,-0.20044281354297194,6677.45
P,6655.0,0.0082191780821917,20.55,19.637374231997356,-0.42072486252268027,-0.9126257680026448,-0.20044281354297194,6677.45
C,6660.0,0.0082191780821917,39.25,39.11397554745968,0.5712032784258562,-0.13602445254031892,-0.20044281354297194,6677.45
P,6660.0,0.0082191780821917,22.05,21.63520341139787,-0.42879672157410137,-0.41479658860212965,-0.20044281354297194,6677.45
C,6665.0,0.0082191780821917,35.85,36.11648024078468,0.5641474114540356,0.2664802407846807,-0.20044281354297194,6677.45
P,6665.0,0.0082191780821917,23.65,23.645952269783567,-0.435852588546007,-0.004047730216431233,-0.20044281354297194,6677.45
C,6670.0,0.0082191780821917,28.299999999999997,32.92649583890877,0.5608977388028454,4.626495838908774,-0.20044281354297194,6677.45
P,6670.0,0.0082191780821917,25.45,25.464212032971897,-0.43910226119717516,0.01421203297189777,-0.20044281354297194,6677.45
C,6675.0,0.0082191780821917,29.55,29.773894616634077,0.5582433704842327,0.22389461663407673,-0.20044281354297194,6677.45
P,6675.0,0.0082191780821917,27.35,27.31985497575999,-0.4417566295157808,-0.030145024240010088,-0.20044281354297194,6677.45
C,6680.0,0.0082191780821917,26.55,27.1485392038445,0.436435395780246,0.5985392038444992,-0.20044281354297194,6677.45
P,6680.0,0.0082191780821917,29.4,29.70274372803412,-0.5635646042197353,0.3027437280341232,-0.20044281354297194,6677.45
C,6685.0,0.0082191780821917,23.85,24.628142166914383,0.4263412677546767,0.7781421669143818,-0.20044281354297194,6677.45
P,6685.0,0.0082191780821917,31.65,32.190590856168,-0.5736587322453534,0.5405908561680022,-0.20044281354297194,6677.45
C,6690.0,0.0082191780821917,21.25,22.033279503930128,0.41852492461142454,0.7832795039301281,-0.20044281354297194,6677.45
P,6690.0,0.0082191780821917,34.1,34.60397235824594,-0.5814750753885933,0.5039723582459388,-0.20044281354297194,6677.45
C,6695.0,0.0082191780821917,18.8,19.370088414636598,0.4128589720231143,0.5700884146365972,-0.20044281354297194,6677.45
P,6695.0,0.0082191780821917,35.9,36.94902543401468,-0.5871410279768787,1.0490254340146805,-0.20044281354297194,6677.45
C,6700.0,0.0082191780821917,16.55,16.89729198638488,0.2987312585383215,0.347291986384878,-0.20044281354297194,6677.45
P,6700.0,0.0082191780821917,40.4,39.48447317082716,-0.7012687414616922,-0.9155268291728405,-0.20044281354297194,6677.45
C,6705.0,0.0082191780821917,14.5,14.816804459955637,0.28646070002181107,0.31680445995563744,-0.20044281354297194,6677.45
P,6705.0,0.0082191780821917,43.05,42.41222980946025,-0.7135392999781923,-0.6377701905397473,-0.20044281354297194,6677.45
C,6710.0,0.0082191780821917,12.6,12.849698222936441,0.2740011679300104,0.24969822293644128,-0.20044281354297194,6677.45
P,6710.0,0.0082191780821917,46.25,45.4533677375037,-0.7259988320699853,-0.7966322624963027,-0.20044281354297194,6677.45
C,6715.0,0.0082191780821917,10.9,10.847492248558273,0.2637506373398892,-0.052507751441726924,-0.20044281354297194,6677.45
P,6715.0,0.0082191780821917,49.400000000000006,48.45940592818794,-0.7362493626601043,-0.9405940718120647,-0.20044281354297194,6677.45
C,6720.0,0.0082191780821917,9.4,8.929175116505393,0.2537859874277848,-0.4708248834946076,-0.20044281354297194,6677.45
P,6720.0,0.0082191780821917,52.7,51.54933296119886,-0.7462140125722141,-1.1506670388011457,-0.20044281354297194,6677.45
C,6725.0,0.0082191780821917,8.0,7.3067624143460295,0.1578063843573296,-0.6932375856539705,-0.20044281354297194,6677.45
P,6725.0,0.0082191780821917,56.3,54.93516442409968,-0.8421936156426256,-1.3648355759003152,-0.20044281354297194,6677.45
C,6730.0,0.0082191780821917,6.75,5.943364429562638,0.14418879623438374,-0.8066355704373622,-0.20044281354297194,6677.45
P,6730.0,0.0082191780821917,59.95,58.580010604381755,-0.8558112037655935,-1.3699893956182478,-0.20044281354297194,6677.45
C,6735.0,0.0082191780821917,5.7,4.7128032696835955,0.13055233679158992,-0.9871967303164046,-0.20044281354297194,6677.45
P,6735.0,0.0082191780821917,64.1,62.35769360956705,-0.8694476632084144,-1.7423063904329439,-0.20044281354297194,6677.45
C,6740.0,0.0082191780821917,4.75,3.5650814154057686,0.11788101683063072,-1.1849185845942314,-0.20044281354297194,6677.45
P,6740.0,0.0082191780821917,67.5,66.2182159203525,-0.8821189831693846,-1.281784079647494,-0.20044281354297194,6677.45
C,6745.0,0.0082191780821917,4.0,2.572221805687501,0.10495680673331308,-1.427778194312499,-0.20044281354297194,6677.45
P,6745.0,0.0082191780821917,72.65,70.23360047569638,-0.8950431932666729,-2.4163995243036283,-0.20044281354297194,6677.45
C,6750.0,0.0082191780821917,3.3,1.8469886948184457,0.05053183311456548,-1.453011305181554,-0.20044281354297194,6677.45
P,6750.0,0.0082191780821917,76.15,74.51661152988949,-0.9494681668854312,-1.6333884701105177,-0.20044281354297194,6677.45
C,6755.0,0.0082191780821917,2.7,1.2764353413454146,0.04060179743531661,-1.4235646586545856,-0.20044281354297194,6677.45
P,6755.0,0.0082191780821917,81.05000000000001,78.95430234147815,-0.9593982025646729,-2.095697658521857,-0.20044281354297194,6677.45
C,6760.0,0.0082191780821917,2.2,0.8245915898755979,0.03151106214888778,-1.3754084101244022,-0.20044281354297194,6677.45
P,6760.0,0.0082191780821917,85.1,83.5107027550758,-0.9684889378511585,-1.5892972449241967,-0.20044281354297194,6677.45
C,6615.0,0.0164383561643835,79.5,79.88292515007153,0.7011317130249072,0.3829251500715287,-0.10022140677148536,6677.45
P,6615.0,0.0164383561643835,16.5,17.32995552844225,-0.29886828697506174,0.8299555284422517,-0.10022140677148536,6677.45
C,6620.0,0.0164383561643835,75.0,76.21201163687249,0.6955961980160615,1.2120116368724894,-0.10022140677148536,6677.45
P,6620.0,0.0164383561643835,17.4,18.667286180304938,-0.30440380198393935,1.2672861803049393,-0.10022140677148536,6677.45
C,6625.0,0.0164383561643835,72.0,72.46944667632386,0.6916766418971005,0.46944667632385517,-0.10022140677148536,6677.45
P,6625.0,0.0164383561643835,18.299999999999997,19.93296538481904,-0.30832335810293354,1.632965384819041,-0.10022140677148536,6677.45
C,6630.0,0.0164383561643835,66.0,68.82822982609444,0.6221631527341837,2.828229826094443,-0.10022140677148536,6677.45
P,6630.0,0.0164383561643835,19.299999999999997,21.29999269965361,-0.3778368472658407,1.999992699653614,-0.10022140677148536,6677.45
C,6635.0,0.0164383561643835,63.0,65.46273547428451,0.6140910740698862,2.4627354742845142,-0.10022140677148536,6677.45
P,6635.0,0.0164383561643835,20.450000000000003,22.942742512907124,-0.38590892593010856,2.492742512907121,-0.10022140677148536,6677.45
C,6640.0,0.0164383561643835,60.0,62.1649023446679,0.6059407567972948,2.164902344667901,-0.10022140677148536,6677.45
P,6640.0,0.0164383561643835,21.65,24.653153548353767,-0.3940592432027185,3.003153548353769,-0.10022140677148536,6677.45
C,6645.0,0.0164383561643835,54.0,58.71407828205462,0.6003805930045907,4.714078282054622,-0.10022140677148536,6677.45
P,6645.0,0.0164383561643835,22.9,26.21057365080343,-0.3996194069953779,3.3105736508034305,-0.10022140677148536,6677.45
C,6650.0,0.0164383561643835,51.0,55.26547527779181,0.5954788243682909,4.265475277791808,-0.10022140677148536,6677.45
P,6650.0,0.0164383561643835,24.25,27.77021481160362,-0.4045211756316863,3.520214811603619,-0.10022140677148536,6677.45
C,6655.0,0.0164383561643835,48.0,52.04677248490461,0.5186434058174313,4.046772484904608,-0.10022140677148536,6677.45
P,6655.0,0.0164383561643835,25.7,29.559756183779104,-0.4813565941825491,3.859756183779105,-0.10022140677148536,6677.45
C,6660.0,0.0164383561643835,44.65,49.01041409922377,0.5091378341040335,4.3604140992237745,-0.10022140677148536,6677.45
P,6660.0,0.0164383561643835,27.25,31.531641963160883,-0.4908621658959636,4.281641963160883,-0.10022140677148536,6677.45
C,6665.0,0.0164383561643835,41.349999999999994,45.987777498188024,0.5002135140209171,4.637777498188029,-0.10022140677148536,6677.45
P,6665.0,0.0164383561643835,28.950000000000003,33.51724952718771,-0.4997864859790721,4.567249527187705,-0.10022140677148536,6677.45
C,6670.0,0.0164383561643835,38.2,42.79126539265367,0.49381373856510485,4.591265392653668,-0.10022140677148536,6677.45
P,6670.0,0.0164383561643835,30.65,35.328981586717575,-0.5061862614349063,4.678981586717576,-0.10022140677148536,6677.45
C,6675.0,0.0164383561643835,35.0,39.63893960468608,0.4876615932864126,4.63893960468608,-0.10022140677148536,6677.45
