cp,K,T,mid,price_fit,F,df,err,abs_err,price_bsm,bsm_err,bsm_abs_err
P,6685.0,0.04657534246575343,69.05,64.17736273021059,6685.45,1.0,-4.872637269789408,4.872637269789408,30.720260919220436,-38.32973908077956,38.32973908077956
C,6690.0,0.04657534246575343,66.5,63.5121996848391,6685.45,1.0,-2.9878003151608965,2.9878003151608965,96.15312562544705,29.653125625447046,29.653125625447046
C,6690.0,0.04657534246575343,67.9,63.5121996848391,6685.45,1.0,-4.387800315160902,4.387800315160902,96.15312562544705,28.25312562544704,28.25312562544704
P,6690.0,0.04657534246575343,69.75,63.5121996848391,6685.45,1.0,-6.2378003151608965,6.2378003151608965,100.70312007835537,30.95312007835537,30.95312007835537
P,6690.0,0.04657534246575343,71.25,63.5121996848391,6685.45,1.0,-7.7378003151608965,7.7378003151608965,100.70312007835537,29.45312007835537,29.45312007835537
C,6695.0,0.04657534246575343,63.599999999999994,62.397036639467785,6685.45,1.0,-1.202963360532209,1.202963360532209,137.8679822121735,74.26798221217351,74.26798221217351
C,6695.0,0.04657534246575343,65.05,62.397036639467785,6685.45,1.0,-2.652963360532212,2.652963360532212,137.8679822121735,72.8179822121735,72.8179822121735
P,6695.0,0.04657534246575343,71.85,62.397036639467785,6685.45,1.0,-9.452963360532209,9.452963360532209,147.4179740686577,75.56797406865772,75.56797406865772
P,6695.0,0.04657534246575343,73.35,62.397036639467785,6685.45,1.0,-10.952963360532209,10.952963360532209,147.4179740686577,74.06797406865772,74.06797406865772
C,6700.0,0.04657534246575343,60.75,61.281873594096474,6685.45,1.0,0.5318735940964743,0.5318735940964743,168.8477007284373,108.0977007284373,108.0977007284373
C,6700.0,0.04657534246575343,62.2,61.281873594096474,6685.45,1.0,-0.9181264059035286,0.9181264059035286,168.8477007284373,106.6477007284373,106.6477007284373
P,6700.0,0.04657534246575343,67.35,61.281873594096474,6685.45,1.0,-6.06812640590352,6.06812640590352,183.3977009624673,116.0477009624673,116.0477009624673
P,6700.0,0.04657534246575343,71.69999999999999,61.281873594096474,6685.45,1.0,-10.418126405903514,10.418126405903514,183.3977009624673,111.69770096246731,111.69770096246731
C,6705.0,0.04657534246575343,58.0,60.16671054872515,6685.45,1.0,2.166710548725149,2.166710548725149,194.4421642716684,136.4421642716684,136.4421642716684
C,6705.0,0.04657534246575343,59.4,60.16671054872515,6685.45,1.0,0.7667105487251504,0.7667105487251504,194.4421642716684,135.04216427166838,135.04216427166838
P,6705.0,0.04657534246575343,82.8,60.16671054872515,6685.45,1.0,-22.633289451274848,22.633289451274848,213.99216222944506,131.19216222944505,131.19216222944505
P,6705.0,0.04657534246575343,77.45,60.16671054872515,6685.45,1.0,-17.283289451274854,17.283289451274854,213.99216222944506,136.54216222944507,136.54216222944507
C,6710.0,0.04657534246575343,55.3,59.05154750335383,6685.45,1.0,3.7515475033538337,3.7515475033538337,216.64279701022588,161.34279701022587,161.34279701022587
C,6710.0,0.04657534246575343,56.7,59.05154750335383,6685.45,1.0,2.351547503353828,2.351547503353828,216.64279701022588,159.9427970102259,159.9427970102259
P,6710.0,0.04657534246575343,78.0,59.05154750335383,6685.45,1.0,-18.94845249664617,18.94845249664617,241.1927972634976,163.1927972634976,163.1927972634976
P,6710.0,0.04657534246575343,80.75,59.05154750335383,6685.45,1.0,-21.69845249664617,21.69845249664617,241.1927972634976,160.4427972634976,160.4427972634976
C,6715.0,0.04657534246575343,52.7,57.93638445798253,6685.45,1.0,5.236384457982524,5.236384457982524,236.45263148514778,183.7526314851478,183.7526314851478
C,6715.0,0.04657534246575343,54.1,57.93638445798253,6685.45,1.0,3.8363844579825255,3.8363844579825255,236.45263148514778,182.35263148514778,182.35263148514778
P,6715.0,0.04657534246575343,81.0,57.93638445798253,6685.45,1.0,-23.063615542017473,23.063615542017473,266.002632457436,185.002632457436,185.002632457436
P,6715.0,0.04657534246575343,82.05000000000001,57.93638445798253,6685.45,1.0,-24.113615542017484,24.113615542017484,266.002632457436,183.95263245743598,183.95263245743598
C,6720.0,0.04657534246575343,50.15,56.82122141261121,6685.45,1.0,6.67122141261121,6.67122141261121,254.461170544354,204.31117054435398,204.31117054435398
C,6720.0,0.04657534246575343,51.5,56.82122141261121,6685.45,1.0,5.321221412611209,5.321221412611209,254.461170544354,202.961170544354,202.961170544354
P,6720.0,0.04657534246575343,77.4,56.82122141261121,6685.45,1.0,-20.578778587388797,20.578778587388797,289.01116522880466,211.61116522880465,211.61116522880465
P,6720.0,0.04657534246575343,85.6,56.82122141261121,6685.45,1.0,-28.778778587388786,28.778778587388786,289.01116522880466,203.41116522880466,203.41116522880466
C,6725.0,0.04657534246575343,47.65,55.70605836723989,6685.45,1.0,8.056058367239892,8.056058367239892,271.04973536745365,223.39973536745364,223.39973536745364
C,6725.0,0.04657534246575343,49.0,55.70605836723989,6685.45,1.0,6.706058367239891,6.706058367239891,271.04973536745365,222.04973536745365,222.04973536745365
P,6725.0,0.04657534246575343,80.15,55.70605836723989,6685.45,1.0,-24.443941632760115,24.443941632760115,310.5997345417468,230.44973454174678,230.44973454174678
P,6725.0,0.04657534246575343,88.1,55.70605836723989,6685.45,1.0,-32.393941632760104,32.393941632760104,310.5997345417468,222.4997345417468,222.4997345417468
